id,pop,geometry
87309e032ffffff,17055.85546875,"POLYGON ((119.63192440404057 31.263671789834042, 119.62956202112451 31.27501942816183, 119.61738956521386 31.28031573956545, 119.6075789629528 31.274263742390456, 119.60994306060353 31.262914711854158, 119.62211604574078 31.257619070653035, 119.63192440404057 31.263671789834042))"
87309e033ffffff,9847.12109375,"POLYGON ((119.65389931623852 31.26442489482796, 119.6515386478501 31.27577114005034, 119.63937026550221 31.28106874189826, 119.62956202112451 31.27501942816183, 119.63192440404057 31.263671789834042, 119.64409331676644 31.258374858300005, 119.65389931623852 31.26442489482796))"
87309e034ffffff,842.1063842773438,"POLYGON ((119.62483637230442 31.297710625342344, 119.62247310630643 31.30905418278859, 119.61029763609515 31.31435053924705, 119.6004849028395 31.308302669862673, 119.60284988411777 31.29695772209818, 119.6150258833317 31.291662033987606, 119.62483637230442 31.297710625342344))"
87309e035ffffff,3728.525634765625,"POLYGON ((119.64681642863124 31.298459552909993, 119.64445487770688 31.30980171914126, 119.63228348164206 31.31509936833418, 119.62247310630643 31.30905418278859, 119.62483637230442 31.297710625342344, 119.63700829852428 31.292413644608207, 119.64681642863124 31.298459552909993))"
87309e036ffffff,353.3901062011719,"POLYGON ((119.61738956521386 31.28031573956545, 119.6150258833317 31.291662033987606, 119.60284988411777 31.29695772209818, 119.5930370382083 31.29090644651906, 119.59540243520074 31.279558761282132, 119.6075789629528 31.274263742390456, 119.61738956521386 31.28031573956545))"
87309e040ffffff,18381.36328125,"POLYGON ((119.85138352284454 31.271024590081915, 119.84903827563242 31.28235825719199, 119.83690663188378 31.287667379978533, 119.82711969463267 31.281642164333412, 119.82946665443946 31.270307096099526, 119.84159883885899 31.264998644588673, 119.85138352284454 31.271024590081915))"
87309e041ffffff,5887.13720703125,"POLYGON ((119.87329392404563 31.271738143517076, 119.87095038920572 31.283070408618343, 119.85882283592456 31.288380801167673, 119.84903827563242 31.28235825719199, 119.85138352284454 31.271024590081915, 119.8635116179325 31.26571486891067, 119.87329392404563 31.271738143517076))"
87309e042ffffff,23036.087890625,"POLYGON ((119.84394450355981 31.25366224771599, 119.84159883885899 31.264998644588673, 119.82946665443946 31.270307096099526, 119.81967959446763 31.26427847853712, 119.82202697159907 31.252940680038467, 119.83415969622814 31.24763290068239, 119.84394450355981 31.25366224771599))"
87309e043ffffff,20161.01171875,"POLYGON ((119.86585557042459 31.254379874549578, 119.8635116179325 31.26571486891067, 119.85138352284454 31.271024590081915, 119.84159883885899 31.264998644588673, 119.84394450355981 31.25366224771599, 119.85607313999348 31.248353198802572, 119.86585557042459 31.254379874549578))"
87309e044ffffff,12212.0166015625,"POLYGON ((119.83690663188378 31.287667379978533, 119.83456008951563 31.29899971709167, 119.82242489695982 31.30430823834124, 119.81263570673356 31.29828375213714, 119.81498396208177 31.286950015288678, 119.82711969463267 31.281642164333412, 119.83690663188378 31.287667379978533))"
87309e045ffffff,7870.134765625,"POLYGON ((119.85882283592456 31.288380801167673, 119.85647800631497 31.299711737660004, 119.84434690369856 31.30502153084345, 119.83456008951563 31.29899971709167, 119.83690663188378 31.287667379978533, 119.84903827563242 31.28235825719199, 119.85882283592456 31.288380801167673))"
87309e046ffffff,11998.35546875,"POLYGON ((119.82946665443946 31.270307096099526, 119.82711969463267 31.281642164333412, 119.81498396208177 31.286950015288678, 119.80519464976092 31.28092212679151, 119.80754332238332 31.26958565831996, 119.81967959446763 31.26427847853712, 119.82946665443946 31.270307096099526))"
87309e048ffffff,2089.36376953125,"POLYGON ((119.9096582946927 31.255803318681455, 119.90731776594629 31.267135505367246, 119.89519785449941 31.27244775965623, 119.88541792814084 31.266427154753103, 119.88776016864762 31.255093563788037, 119.8998806237079 31.2497819819603, 119.9096582946927 31.255803318681455))"
87309e049ffffff,1.1775120496749878,"POLYGON ((119.93154994503337 31.256509142481256, 119.92921112782082 31.26783992400573, 119.91709531067234 31.273153441751973, 119.90731776594629 31.267135505367246, 119.9096582946927 31.255803318681455, 119.9217746565862 31.250490473496868, 119.93154994503337 31.256509142481256))"
87309e04affffff,2084.80126953125,"POLYGON ((119.90222157031832 31.23844706787775, 119.8998806237079 31.2497819819603, 119.88776016864762 31.255093563788037, 119.87798011700016 31.249069558145585, 119.88032277520843 31.23773323928051, 119.89244377342168 31.232422330795384, 119.90222157031832 31.23844706787775))"
87309e04bffffff,0.0,"POLYGON ((119.92411389182466 31.239156965079555, 119.9217746565862 31.250490473496868, 119.9096582946927 31.255803318681455, 119.8998806237079 31.2497819819603, 119.90222157031832 31.23844706787775, 119.91433847649661 31.23313489613682, 119.92411389182466 31.239156965079555))"
87309e04cffffff,3107.279052734375,"POLYGON ((119.89519785449941 31.27244775965623, 119.89285603180772 31.283778621864954, 119.88073257065369 31.289090282108496, 119.87095038920572 31.283070408618343, 119.87329392404563 31.271738143517076, 119.88541792814084 31.266427154753103, 119.89519785449941 31.27244775965623))"
87309e04dffffff,3343.69287109375,"POLYGON ((119.91709531067234 31.273153441751973, 119.91475519990335 31.284482900185534, 119.90263583253045 31.289795826054696, 119.89285603180772 31.283778621864954, 119.89519785449941 31.27244775965623, 119.90731776594629 31.267135505367246, 119.91709531067234 31.273153441751973))"
87309e04effffff,5093.49658203125,"POLYGON ((119.88776016864762 31.255093563788037, 119.88541792814084 31.266427154753103, 119.87329392404563 31.271738143517076, 119.8635116179325 31.26571486891067, 119.86585557042459 31.254379874549578, 119.87798011700016 31.249069558145585, 119.88776016864762 31.255093563788037))"
87309e050ffffff,8629.9404296875,"POLYGON ((119.81458758359595 31.235568132633034, 119.81223978925398 31.246908660537496, 119.80010297809787 31.252215168269544, 119.79031342263055 31.24618047512169, 119.79266292945873 31.23483854597748, 119.80480027922499 31.22953271117491, 119.81458758359595 31.235568132633034))"
